tmdb_id,imdb_id,title,original_title,release_date,year,original_language,runtime,genres,budget,revenue,popularity,tmdb_vote_average,tmdb_vote_count,production_companies
628900,tt10323676,The Contractor,The Contractor,2022-03-10,2022,en,103,Action | Thriller,0,2122288,3.1463,6.357,1002,Thunder Road | 30WEST | STXfilms | Ingenious Media | Icon Films
668482,tt3447590,Roald Dahl's Matilda the Musical,Roald Dahl's Matilda the Musical,2022-11-25,2022,en,117,Family | Comedy | Fantasy,25000000,37289659,3.522,6.791,781,Working Title Films | The Roald Dahl Story Company
862965,tt15255876,Emily the Criminal,Emily the Criminal,2022-08-12,2022,en,97,Crime | Drama | Thriller,2000000,2157673,3.6962,6.669,945,Low Spark Films | Evil Hag Productions | Fear Knot Productions | MakeMake
873125,tt14270848,Robbing Mussolini,Rapiniamo il Duce,2022-10-26,2022,it,99,Action | Crime | Comedy,12000000,0,2.6733,5.622,254,BiBi Film
758009,tt9686790,Shotgun Wedding,Shotgun Wedding,2022-12-28,2022,en,101,Action | Comedy | Romance,0,4495365,3.3235,6.26,1259,Mandeville Films | Nuyorican Productions
606402,tt12663250,Yaksha: Ruthless Operations,야차,2022-04-08,2022,ko,125,Action | Crime | Thriller,0,0,2.5521,6.577,241,Sang Sang Film | Taipei Film Commission | Busan Film Commission | Showbox | 1 Production Film
760926,tt6020800,Gold,Gold,2022-01-13,2022,en,97,Action | Adventure | Thriller,6500000,176048,3.2857,6.195,633,Deeper Water | Rogue Star Productions | Screen Australia | Stan | South Australian Film Corporation
338958,tt1596342,Disenchanted,Disenchanted,2022-11-18,2022,en,118,Comedy | Family | Fantasy,0,0,2.8599,6.7,1147,Walt Disney Pictures | Josephson Entertainment | Right Coast
852427,tt13349892,Kompromat,Kompromat,2022-09-07,2022,fr,127,Thriller | Drama,0,4283431,3.1477,6.344,275,Super 8 Production | France 2 Cinéma | SND
819876,tt14549466,Crimes of the Future,Crimes of the Future,2022-05-25,2022,en,107,Science Fiction | Horror,27000000,4551565,3.0822,6,1216,Serendipity Point Films | Téléfilm Canada | Ingenious Media | Argonauts Productions | RocketScience | Wiffle Films | Davis Films
811596,tt12264966,Notre-Dame on Fire,Notre-Dame brûle,2022-03-16,2022,fr,109,Drama | Thriller,35000000,0,3.0194,6.58,280,Pathé | TF1 Films Production | TF1 | Wildside | TMC | OCS | Reperage | Vendôme Production
938008,tt19713090,The Killer,더 킬러: 죽어도 되는 아이,2022-07-13,2022,ko,95,Action | Crime | Thriller,0,595112,3.0559,7.687,399,M-Line Distribution | iHQ
817648,tt14592064,Home Team,Home Team,2022-01-28,2022,en,95,Family | Comedy | Drama,0,0,3.1479,6.643,769,Hey Eddie | Happy Madison Productions
803104,tt11203022,Sex Appeal,Sex Appeal,2022-01-14,2022,en,90,Comedy | Romance,0,0,3.0662,6.648,305,LD Entertainment | American High | Lit Entertainment Group | Nickel City Pictures
901563,tt9660502,Close,Close,2022-11-01,2022,fr,104,Drama,0,3129968,3.281,7.786,935,Menuet | Diaphana Films | Topkapi Films | Versus Production | VTM | RTBF
924482,tt6805938,The Ledge,The Ledge,2022-02-18,2022,en,86,Thriller | Adventure,2500000,685303,2.7574,6.561,384,Head Gear Films | Metrol Technology | Kreo Films | Trigger Films | Red Production | Evolution Pictures
758724,tt14550642,The Cellar,The Cellar,2022-03-25,2022,en,94,Horror | Mystery,0,0,3.2137,6.509,481,Savage Productions | Hail Mary Pictures | Epic Pictures Group | Wrong Men | Fís Éireann/Screen Ireland
758330,tt13352968,"Good Luck to You, Leo Grande","Good Luck to You, Leo Grande",2022-06-16,2022,en,97,Romance | Drama,0,7589829,2.6153,6.967,621,Cornerstone Films | Genesius Pictures | Align
698948,tt12262116,Thirteen Lives,Thirteen Lives,2022-07-18,2022,en,147,Drama | Thriller,55000000,0,2.9936,7.862,1415,Imagine Entertainment | Storyteller Productions | Magnolia Mae Films | Metro-Goldwyn-Mayer | Bron Studios | Living Films
606403,tt16529222,Special Delivery,특송,2022-01-12,2022,ko,109,Action | Crime,0,0,2.3161,7,202,Next Entertainment World | M Pictures | Library Pictures International
888479,tt15397918,Game of Love,Game of Love,2022-10-14,2022,en,91,Romance | Drama,0,0,2.8262,6.097,216,Lotus Production | RAI Cinema | Voltage Pictures
800939,tt14109724,Ticket to Paradise,Ticket to Paradise,2022-09-08,2022,en,104,Drama | Comedy | Romance,20000000,168800000,2.3807,6.429,1344,Smokehouse Pictures | Red Om Films | Working Title Films | Universal Pictures
632727,tt11755740,Texas Chainsaw Massacre,Texas Chainsaw Massacre,2022-02-18,2022,en,83,Horror,20000000,0,2.7703,5.2,1577,Legendary Pictures | Bad Hombre | Exurbia Films | Good Universe
