"title","year","decade","genre_main","imdb_weighted_rating","budget","revenue","profit","profitability","log_budget","log_revenue","tag"
"Siberia",2018,"2010s","Crime",4.39577899055144,2e+06,2006704,6704,0.003352,6.30102999566398,6.30248331636034,"Baja calidad + poco rentable"
"Migration",2023,"2020s","Family",6.59025540905443,7.2e+07,298776052,226776052,3.14966738888889,7.85733249643127,8.47534578423754,"Intermedia"
"Action Point",2018,"2010s","Comedy",5.27008031293808,1.9e+07,5059608,-13940392,-0.733704842105263,7.27875360095283,6.70411687058848,"Baja calidad + poco rentable"
"Upgrade",2018,"2010s","Action",7.49417260671107,3e+06,16976561,13976561,4.65885366666667,6.47712125471966,7.22984971829965,"Intermedia"
"The Beach Bum",2019,"2010s","Comedy",5.52396017790837,5e+06,4554416,-445584,-0.0891168,6.69897000433602,6.65843269651478,"Baja calidad + poco rentable"
"Fighting with My Family",2019,"2010s","Comedy",6.99095628199717,1.1e+07,39055536,28055536,2.55050327272727,7.04139268515823,7.59168260246034,"Intermedia"
"Escape Plan 2: Hades",2018,"2010s","Action",3.95817816710447,2e+07,17592626,-2407374,-0.1203687,7.30102999566398,7.24533067016746,"Baja calidad + poco rentable"
"Jay and Silent Bob Reboot",2019,"2010s","Comedy",5.61780946783311,1e+07,1011305,-8988695,-0.8988695,7,6.00488215444427,"Baja calidad + poco rentable"
"Knights of the Zodiac",2023,"2020s","Fantasy",4.49404419105127,6e+07,7e+06,-5.3e+07,-0.883333333333333,7.77815125038364,6.84509804001426,"Baja calidad + poco rentable"
"Haunt",2019,"2010s","Horror",6.29685346324108,5e+06,2243353,-2756647,-0.5513294,6.69897000433602,6.35089761682409,"Intermedia"
"Salyut-7",2017,"2010s","Action",7.12477929334475,1.5e+07,13767037,-1232963,-0.0821975333333333,7.17609125905568,7.13884047961663,"Intermedia"
"Cold War",2018,"2010s","Romance",7.47957460279756,4954500,18754051,13799551,2.78525602987183,6.6949998327471,7.27309509269944,"Intermedia"
"Serial (Bad) Weddings 2",2019,"2010s","Comedy",6.10471979068338,18500000,87761988,69261988,3.74389124324324,7.26717172840301,7.94330645239313,"Intermedia"
"The Apparition",2018,"2010s","Drama",6.25163317484852,9661157,3562793,-6098364,-0.631225017873118,6.98502913973086,6.55179059036413,"Intermedia"
"Dark Phoenix",2019,"2010s","Science Fiction",5.70202215552474,2e+08,252442974,52442974,0.26221487,8.30102999566398,8.40216328790339,"Baja calidad + poco rentable"
"Ainbo: Spirit of the Amazon",2021,"2020s","Adventure",5.25764524956465,1e+07,10237061,237061,0.0237061,7,7.01017529114303,"Baja calidad + poco rentable"
"Phoenix Forgotten",2017,"2010s","Horror",5.48759536425512,2800000,3600000,8e+05,0.285714285714286,6.44715803134222,6.55630250076729,"Baja calidad + poco rentable"
"The Boy and the Heron",2023,"2020s","Animation",7.29031676261915,5e+07,294200000,244200000,4.884,7.69897000433602,8.46864266839151,"Intermedia"
"Trolls World Tour",2020,"2020s","Family",6.10166962844644,9e+07,49276818,-40723182,-0.4524798,7.95424250943933,7.69264265594089,"Intermedia"
"Hichki",2018,"2010s","Drama",7.41581109604132,2e+06,25629954,23629954,11.814977,6.30102999566398,7.40874782672408,"Intermedia"
"Shanghai Fortress",2019,"2010s","Science Fiction",4.85275595201752,3e+07,16900000,-13100000,-0.436666666666667,7.47712125471966,7.22788670461367,"Baja calidad + poco rentable"
"Bad Times at the El Royale",2018,"2010s","Thriller",7.09468043014237,3.2e+07,31882724,-117276,-0.003664875,7.50514997831991,7.50355541961334,"Intermedia"
"A Quiet Place",2018,"2010s","Horror",7.4979238966136,1.7e+07,340955294,323955294,19.0561937647059,7.23044892137827,8.53269743810706,"Intermedia"
"God's Not Dead: A Light in Darkness",2018,"2010s","Drama",4.7753384607405,5700000,7414178,1714178,0.30073298245614,6.75587485567249,6.87006300838491,"Baja calidad + poco rentable"
"The Spy Who Dumped Me",2018,"2010s","Comedy",6.10063353475347,4e+07,33562069,-6437931,-0.160948275,7.60205999132796,7.52584872592263,"Intermedia"
"Dolittle",2020,"2020s","Family",5.60707486974765,1.75e+08,251410631,76410631,0.436632177142857,8.24303804868629,8.40038363805567,"Baja calidad + poco rentable"
"The Spacewalker",2017,"2010s","Adventure",7.09123735824799,7075038,9868942,2793904,0.394895970876764,6.84972877679647,6.99427059662197,"Intermedia"
"Mavka: The Forest Song",2023,"2020s","Animation",6.54470026439148,5e+06,17974964,12974964,2.5949928,6.69897000433602,7.25466802925703,"Intermedia"
"Ittefaq",2017,"2010s","Crime",7.14087581787152,4400000,7900000,3500000,0.795454545454545,6.64345267648619,6.89762709129044,"Intermedia"
"Arif V 216",2018,"2010s","Adventure",6.8823229080846,1705235,3501037,1795802,1.05311115476752,6.23178423797396,6.5441967005425,"Intermedia"
"Everything Everywhere All at Once",2022,"2020s","Action",7.69747909369028,2.5e+07,139200000,114200000,4.568,7.39794000867204,8.14363923527454,"Alta calidad + muy rentable"
"Fukrey Returns",2017,"2010s","Comedy",6.45570994936673,2800000,1.4e+07,11200000,4,6.44715803134222,7.14612803567824,"Intermedia"
"The Super Mario Bros. Movie",2023,"2020s","Family",6.99699666061958,1e+08,1.362e+09,1.262e+09,12.62,8,9.13417710757677,"Intermedia"
"The Intruder",2019,"2010s","Thriller",5.6248327516868,8e+06,40600000,32600000,4.075,6.90308998699194,7.60852603357719,"Baja calidad + muy rentable"
"Marlowe",2023,"2020s","Crime",5.4488352509195,2e+07,6262663,-13737337,-0.68686685,7.30102999566398,6.7967590425207,"Baja calidad + poco rentable"
"Tenet",2020,"2020s","Action",7.29827979319316,2.05e+08,365304105,160304105,0.781971243902439,8.31175386105575,8.56265455249889,"Intermedia"
"Loro 1",2018,"2010s","Drama",6.61648801379514,2.1e+07,4746815,-16253185,-0.773961190476191,7.32221929473392,6.67640230607168,"Intermedia"
"Parasite",2019,"2010s","Comedy",8.49791923419189,11363000,257591776,246228776,21.6693457713632,7.05549300667785,8.4109319934128,"Alta calidad + muy rentable"
"Wasp Network",2020,"2020s","Drama",5.9186362182302,10530000,1400000,-9130000,-0.8670465337132,7.02242837118549,6.14612803567824,"Baja calidad + poco rentable"
"Escape Plan: The Extractors",2019,"2010s","Action",4.48801759143418,3600000,1766092,-1833908,-0.509418888888889,6.55630250076729,6.24701332327985,"Baja calidad + poco rentable"
"Aiyaary",2018,"2010s","Action",5.43130715780963,9150000,4.1e+07,31850000,3.48087431693989,6.96142109406645,7.61278385671974,"Baja calidad + muy rentable"
"Night School",2018,"2010s","Comedy",5.61116969359129,2.9e+07,33157615,4157615,0.143366034482759,7.46239799789896,7.52058328455645,"Baja calidad + poco rentable"
"Bad Genius",2017,"2010s","Drama",7.54482009189763,1839169,42350000,40510831,22.0267039081237,6.26462163809898,7.62685341466673,"Alta calidad + muy rentable"
"I Feel Pretty",2018,"2010s","Comedy",5.70747921856064,3.2e+07,94539426,62539426,1.9543570625,7.50514997831991,7.97561296113815,"Intermedia"
"Guardians of the Galaxy Vol. 3",2023,"2020s","Science Fiction",7.89618442251464,2.5e+08,845550000,595550000,2.3822,8.39794000867204,8.92713929387587,"Intermedia"
"Champions",2018,"2010s","Comedy",7.12422824588177,4920975,20121318,15200343,3.08888848246537,6.69205115869601,7.30365642476261,"Intermedia"
"The 15:17 to Paris",2018,"2010s","Drama",5.32255154044431,3e+07,57076286,27076286,0.902542866666667,7.47712125471966,7.75645570546953,"Baja calidad + poco rentable"
"Don't Let Go",2019,"2010s","Horror",6.38502111093253,5e+06,5300000,3e+05,0.06,6.69897000433602,6.72427586960079,"Intermedia"
"Fast & Furious Presents: Hobbs & Shaw",2019,"2010s","Action",6.39903794816674,2e+08,760098996,560098996,2.80049498,8.30102999566398,8.88087015888166,"Intermedia"
"The Kid Who Would Be King",2019,"2010s","Action",6.10261358520555,5.9e+07,32140970,-26859030,-0.45523779661017,7.77085201164214,7.50705897943699,"Intermedia"
"Arctic",2018,"2010s","Drama",6.78981169223188,2e+06,4100000,2100000,1.05,6.30102999566398,6.61278385671974,"Intermedia"
"Benedetta",2021,"2020s","History",6.68190541264317,24350000,2652725,-21697275,-0.891058521560575,7.38649896555065,6.42369223031673,"Intermedia"
"Glass",2019,"2010s","Thriller",6.59852254999193,2e+07,246999039,226999039,11.34995195,7.30102999566398,8.39269526355194,"Intermedia"
"Saaho",2019,"2010s","Action",5.13875063618903,5.1e+07,5.5e+07,4e+06,0.0784313725490196,7.70757017609794,7.74036268949424,"Baja calidad + poco rentable"
"Peppermint",2018,"2010s","Action",6.49546499159185,2.5e+07,53918723,28918723,1.15674892,7.39794000867204,7.73173959790744,"Intermedia"
"The King's Man",2021,"2020s","Action",6.29925366460978,1e+08,125897478,25897478,0.25897478,8,8.10001703033301,"Intermedia"
"Us",2019,"2010s","Horror",6.79832221121442,2e+07,256067149,236067149,11.80335745,7.30102999566398,8.40835386615626,"Intermedia"
"Book Club",2018,"2010s","Romance",6.10155260454467,1e+07,78720293,68720293,6.8720293,7,7.89608670188729,"Intermedia"
"Shadow",2018,"2010s","Action",6.95897094408957,44005000,91708374,47703374,1.08404440404499,7.643502025328,7.96240899342299,"Intermedia"
"A Taxi Driver",2017,"2010s","Action",7.85396540346637,12820005,81927980,69107975,5.39063557307505,7.10788819456439,7.91343224711293,"Alta calidad + muy rentable"
"News of the World",2020,"2020s","Drama",6.79363262211439,3.8e+07,12700000,-25300000,-0.66578947368421,7.57978359661681,7.10380372095596,"Intermedia"
"Vivegam",2017,"2010s","Action",6.10295276552678,18400000,2e+07,1600000,0.0869565217391304,7.26481782300954,7.30102999566398,"Intermedia"
"Operation Red Sea",2018,"2010s","Action",6.55332579258653,7e+07,579330426,509330426,7.27614894285714,7.84509804001426,8.76292633791889,"Intermedia"
"Sound of Hope: The Story of Possum Trot",2024,"2020s","Drama",6.8249883045042,8500000,11721425,3221425,0.378991176470588,6.92941892571429,7.06898041304867,"Intermedia"
"The Marksman",2021,"2020s","Action",5.70926079616767,2.3e+07,23076711,76711,0.00333526086956522,7.36172783601759,7.3631739112282,"Baja calidad + poco rentable"
"Retribution",2023,"2020s","Thriller",5.33006554978987,2e+07,18685751,-1314249,-0.06571245,7.30102999566398,7.27151055728876,"Baja calidad + poco rentable"
"Bergman Island",2021,"2020s","Drama",6.56424083843763,6500000,1005843,-5494157,-0.845254923076923,6.81291335664286,6.0025301978623,"Intermedia"
"Mamma Mia! Here We Go Again",2018,"2010s","Comedy",6.59627649095194,7.5e+07,395607854,320607854,4.27477138666667,7.8750612633917,8.59726490505609,"Intermedia"
"The Shiny Shrimps",2019,"2010s","Comedy",6.41911167002392,3500000,4645750,1145750,0.327357142857143,6.54406804435028,6.66705583556716,"Intermedia"
"Resident Evil: Welcome to Raccoon City",2021,"2020s","Action",5.21340914907673,2.5e+07,41914915,16914915,0.6765966,7.39794000867204,7.62236858978214,"Baja calidad + poco rentable"
"Johnny English Strikes Again",2018,"2010s","Action",6.19950630942139,2.5e+07,158972570,133972570,5.3589028,7.39794000867204,8.20132219523038,"Intermedia"
"Midway",2019,"2010s","Action",6.69478943878823,1e+08,127400000,27400000,0.274,8,8.10516942799933,"Intermedia"
"Kaala",2018,"2010s","Action",6.47226704425265,2e+07,19256857,-743143,-0.03715715,7.30102999566398,7.28458540537712,"Intermedia"
"The Great Battle",2018,"2010s","War",6.89026046849057,13305000,41509280,28204280,2.11982562946261,7.12401487888741,7.61814520038071,"Intermedia"
"The Conductor",2018,"2010s","Drama",7.10267795655437,6e+06,1211394,-4788606,-0.798101,6.77815125038364,6.0832854182844,"Intermedia"
"The Boss Baby: Family Business",2021,"2020s","Animation",5.90956596830406,8.2e+07,146745280,64745280,0.789576585365854,7.91381385238372,8.16656414124557,"Baja calidad + poco rentable"
"Samson",2018,"2010s","Action",4.85029527292757,3500000,4900000,1400000,0.4,6.54406804435028,6.69019608002851,"Baja calidad + poco rentable"
"Green Book",2018,"2010s","Drama",8.19693354653445,2.3e+07,321752656,298752656,12.9892459130435,7.36172783601759,8.50752214060015,"Alta calidad + muy rentable"
"Bareilly Ki Barfi",2017,"2010s","Comedy",7.45399865984646,2740700,8050806,5310106,1.93749990878243,6.43786149979522,6.90583936158896,"Intermedia"
"Shubh Mangal Saavdhan",2017,"2010s","Romance",6.84314665032615,3425875,8838757,5412882,1.57999985405188,6.53477151280328,6.94639119419889,"Intermedia"
"Good Boys",2019,"2010s","Comedy",6.69392521554731,2e+07,111037232,91037232,4.5518616,7.30102999566398,8.04546862690302,"Intermedia"
"Creation of the Gods I: Kingdom of Storms",2023,"2020s","Action",6.62501856084415,8.5e+07,369081777,284081777,3.34213855294118,7.92941892571429,8.56712260292062,"Intermedia"
"Bharat Ane Nenu",2018,"2010s","Drama",7.34029237388333,1.1e+07,33907059,22907059,2.08245990909091,7.04139268515823,7.53029012196733,"Intermedia"
"Empowered",2018,"2010s","Comedy",5.82139024952597,3900000,4200000,3e+05,0.0769230769230769,6.5910646070265,6.6232492903979,"Baja calidad + poco rentable"
"Destination Wedding",2018,"2010s","Romance",6.00420881745934,7e+06,2183025,-4816975,-0.688139285714286,6.84509804001426,6.33905870927757,"Intermedia"
"Mandy",2018,"2010s","Fantasy",6.49650727927333,6e+06,1653784,-4346216,-0.724369333333333,6.77815125038364,6.21847878590945,"Intermedia"
"Boy Erased",2018,"2010s","Drama",6.88411109791478,1.5e+07,7900000,-7100000,-0.473333333333333,7.17609125905568,6.89762709129044,"Intermedia"
"Eighth Grade",2018,"2010s","Comedy",7.28684126528609,2e+06,13539709,11539709,5.7698545,6.30102999566398,7.1316093304457,"Intermedia"
"The Summit of the Gods",2021,"2020s","Animation",7.37983331778123,9850000,1756552,-8093448,-0.821669847715736,6.99343623049761,6.2446610109335,"Intermedia"
"Abigail",2019,"2010s","Adventure",5.02948439315474,7e+06,1940234,-5059766,-0.722823714285714,6.84509804001426,6.28785411074483,"Baja calidad + poco rentable"
"Every Day",2018,"2010s","Romance",6.48692270549294,4900000,10400000,5500000,1.12244897959184,6.69019608002851,7.01703333929878,"Intermedia"
"A Simple Favor",2018,"2010s","Thriller",6.69711997179524,2e+07,97644617,77644617,3.88223085,7.30102999566398,7.98964830628609,"Intermedia"
"The Insult",2017,"2010s","Drama",7.52749848569567,3e+06,1001305,-1998695,-0.666231666666667,6.47712125471966,6.00056638481312,"Alta calidad + poco rentable"
"A Madea Family Funeral",2019,"2010s","Comedy",4.92382879513564,2e+07,74747725,54747725,2.73738625,7.30102999566398,7.87359797913718,"Intermedia"
"Return of the Hero",2018,"2010s","History",6.44163163860659,10800000,7362730,-3437270,-0.318265740740741,7.03342375548695,6.86703887467742,"Intermedia"
"The Magic Tuche",2018,"2010s","Comedy",5.21976243784711,1.5e+07,47427990,32427990,2.161866,7.17609125905568,7.67603471962539,"Intermedia"
"The Conjuring: The Devil Made Me Do It",2021,"2020s","Horror",6.19973054961253,3.9e+07,206444123,167444123,4.29343905128205,7.5910646070265,8.31480252399929,"Intermedia"
"The Front Runner",2018,"2010s","Drama",6.10348719599016,2.5e+07,3300000,-21700000,-0.868,7.39794000867204,6.51851393987789,"Intermedia"
"Dragon Rider",2020,"2020s","Animation",5.83571827897822,17800000,7e+06,-10800000,-0.606741573033708,7.25042000230889,6.84509804001426,"Baja calidad + poco rentable"
"Breakthrough",2019,"2010s","Drama",6.28862247943153,1.4e+07,49200000,35200000,2.51428571428571,7.14612803567824,7.69196510276736,"Intermedia"
"Dragonkeeper",2024,"2020s","Animation",5.91510684352832,25600000,6206231,-19393769,-0.7575691015625,7.40823996531185,6.79282793627526,"Baja calidad + poco rentable"
"The Realm",2018,"2010s","Thriller",7.0152538643556,4552700,1932261,-2620439,-0.575579106903596,6.65826903343203,6.28606578833413,"Intermedia"
"Venom: Let There Be Carnage",2021,"2020s","Science Fiction",5.90085490903298,1.1e+08,506863592,396863592,3.60785083636364,8.04139268515823,8.70489109698122,"Baja calidad + muy rentable"
"Raazi",2018,"2010s","Thriller",7.65884733784393,4500000,23800000,19300000,4.28888888888889,6.65321251377534,7.37657695705651,"Alta calidad + muy rentable"
"If Beale Street Could Talk",2018,"2010s","Romance",7.0830315926493,1.2e+07,20572691,8572691,0.714390916666667,7.07918124604763,7.31329110307113,"Intermedia"
"Wonder Woman 1984",2020,"2020s","Action",5.30276877278398,2e+08,169601036,-30398964,-0.15199482,8.30102999566398,8.22942850079634,"Baja calidad + poco rentable"
"Once Upon a Time... in Hollywood",2019,"2010s","Comedy",7.59846772224871,9.5e+07,392105159,297105159,3.12742272631579,7.97772360528885,8.59340255643051,"Alta calidad + muy rentable"
"The Rhythm Section",2020,"2020s","Action",5.43422915783622,5e+07,5989583,-44010417,-0.88020834,7.69897000433602,6.77739658748063,"Baja calidad + poco rentable"
"The Brand New Adventures of Aladdin",2018,"2010s","Comedy",4.76332712718688,18900000,1.9e+07,1e+05,0.00529100529100529,7.27646180417324,7.27875360095283,"Baja calidad + poco rentable"
"Breaking In",2018,"2010s","Action",5.53507840841301,6e+06,49078000,43078000,7.17966666666667,6.77815125038364,7.69088685628272,"Baja calidad + muy rentable"
"A Rainy Day in New York",2019,"2010s","Comedy",6.39580780004064,2.5e+07,23805899,-1194101,-0.04776404,7.39794000867204,7.37668458670812,"Intermedia"
"The Black Phone",2022,"2020s","Horror",6.89706568270682,1.6e+07,161441914,145441914,9.090119625,7.20411998265593,8.20801629776989,"Intermedia"
"Onward",2020,"2020s","Family",7.39325509025964,2e+08,141888276,-58111724,-0.29055862,8.30102999566398,8.15194651188553,"Intermedia"
"Unsane",2018,"2010s","Horror",6.39547620046542,1500000,14293601,12793601,8.52906733333333,6.17609125905568,7.1551416547823,"Intermedia"
"Hearts Beat Loud",2018,"2010s","Music",6.84407741258425,2e+06,2115765,115765,0.0578825,6.30102999566398,6.32546742854701,"Intermedia"
"Along with the Gods: The Two Worlds",2017,"2010s","Action",7.15369186692548,18300000,125983972,107683972,5.88437005464481,7.26245108973043,8.10031529658798,"Intermedia"
"The Zone of Interest",2023,"2020s","Drama",7.29272665064985,1.5e+07,52631884,37631884,2.50879226666667,7.17609125905568,7.72124891621069,"Intermedia"
"Il vegetale",2018,"2010s","Comedy",5.75168173452955,8166084,8475827,309743,0.0379304205051038,6.91201384295764,6.92818208374993,"Baja calidad + poco rentable"
"Oh, Ramona!",2019,"2010s","Comedy",4.92475467838475,2800000,1200582,-1599418,-0.571220714285714,6.44715803134222,6.0793918278094,"Baja calidad + poco rentable"
"El Angel",2018,"2010s","Drama",6.8437436598906,3e+06,10452324,7452324,2.484108,6.47712125471966,7.01921286347695,"Intermedia"
